"N0","N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","N11","N12","N13","N14","N15","N16","N17","M0P1","M0P2","Class"
0,1,0,0,0,0,1,1,2,1,0,0,0,1,1,0,1,0,0,1,0.6949137824
0,0,1,0,1,0,1,0,1,1,0,1,0,2,0,0,1,0,2,2,-0.0176331523
1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0.621427672
0,0,0,0,0,0,2,0,0,1,2,1,0,1,0,0,0,1,0,1,0.6946863922
0,1,0,0,0,1,0,0,2,0,1,0,0,0,1,0,1,0,2,0,0.2765572691
0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0.522702151
0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,2,1,0.608804308
0,0,0,0,2,2,0,0,0,2,1,0,0,0,1,0,1,1,2,0,0.4089662349
0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0.8330078154
0,1,0,0,0,1,1,0,2,1,0,0,0,2,0,0,2,2,0,1,0.4779655103
0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0,1,1,1,1,0.0107656677
0,2,0,1,0,1,1,1,1,1,2,0,0,1,0,0,1,1,1,1,0.4414055842
0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0.0494255477
0,0,1,1,0,1,1,0,2,0,2,1,0,1,1,0,1,0,0,1,0.5537158559
0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,1,0,1,0.7230373132
0,1,2,0,1,0,1,0,0,0,2,0,0,0,1,0,0,2,1,2,0.5947888554
0,1,0,0,1,0,0,0,0,2,1,0,0,1,1,0,2,1,0,0,0.2501988813
1,0,1,0,2,0,0,0,0,0,1,0,0,0,1,1,2,0,1,0,0.6670610119
0,1,0,0,0,0,1,0,2,1,1,0,0,2,0,0,1,1,2,0,0.022596891
0,1,0,0,0,1,0,0,1,2,1,0,0,1,0,1,0,0,1,0,1.0787957665
0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0.7715138082
0,0,0,0,1,0,1,1,0,2,1,0,0,0,1,0,0,1,1,1,0.3519780261
1,1,1,0,0,0,2,0,0,2,0,0,0,1,0,0,2,1,0,2,0.2516518447
1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,2,1,1,2,0.7191052616
0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,2,2,2,1,0.6278002136
0,0,0,1,0,0,0,0,0,1,2,1,0,0,1,0,0,1,1,1,0.4773714478
0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0.6762481859
0,1,1,1,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0.3022329748
2,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0.1264821674
0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,1,0.5402607019
0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,2,1,0,0.7474351765
0,2,1,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,2,0.6908666503
0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0.1122887435
0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0.2249687733
0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0.7976908261
1,2,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,-0.0363261842
0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,1,0.8848214204
0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0.581450897
0,0,0,0,1,1,1,0,1,2,1,0,0,2,1,0,0,2,0,0,0.6325530624
0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,2,1,1,0.59612135
1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,1,0.5758116332
0,1,0,0,0,2,1,0,0,0,1,0,0,1,2,0,2,0,2,1,0.5460006321
0,0,0,0,0,1,1,0,1,2,0,0,0,1,0,0,1,2,1,2,0.8243147937
0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0.6865665961
1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0.8430812036
1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,2,0.6366954097
1,1,0,0,0,0,2,0,1,1,0,0,1,1,1,0,1,1,1,1,0.0038028719
1,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,2,0,2,2,0.1064651187
1,1,0,0,0,1,1,0,0,1,1,0,0,2,0,0,1,1,0,2,0.1502944523
0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,2,0.6580058727
0,1,0,0,1,0,1,0,1,0,2,0,0,2,1,0,0,0,0,2,0.3257280204
0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2,0.3132325257
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0.8278053076
1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,2,1,1,0,0.7590235854
1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.5323704628
0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,2,1,0.7904427579
0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0.8989072325
0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2,0.6766924249
0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0.1056207558
0,0,0,2,0,0,0,0,2,1,2,0,0,0,0,0,0,1,0,2,0.4501822488
0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1,0,0.4852783571
0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,1,0,1,0.6097264081
0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0.2825324614
0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0.4616399546
0,1,0,0,1,0,1,1,1,1,1,0,0,2,0,0,0,2,2,2,0.5384029458
0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,2,0,1,0.7694957057
0,2,0,0,1,1,1,0,1,2,0,0,0,0,2,0,1,1,2,2,-0.0255118888
0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,1,2,0.5664486797
0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,2,2,1,1.0677701604
1,0,0,1,0,1,1,0,1,1,2,1,0,0,1,0,0,1,1,0,0.5602211257
0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0.5714711203
0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0.1824921068
0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,2,1,0.6799817552
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0.5991126622
0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,2,0.4854073899
0,0,0,0,2,0,0,1,1,1,0,0,0,0,2,0,1,0,1,2,0.715747111
0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0.3810997141
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0.1173984632
0,0,0,0,0,1,2,0,0,2,1,0,0,1,0,0,1,0,2,2,-0.2504623542
2,1,0,0,1,0,0,0,2,2,0,0,0,1,0,0,0,1,0,1,0.3345514782
0,0,0,1,0,0,1,0,2,2,0,1,1,1,0,0,0,1,0,1,0.6874295212
0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,1,1,1,-0.0266172543
0,1,0,0,0,0,2,1,2,0,0,0,0,0,0,1,1,2,1,1,0.4363290444
0,2,1,0,0,2,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0.5506157876
0,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,1,1,1,2,0.6443653074
0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,2,1,2,0.7914054961
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0.5354016086
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,2,0.6988378562
0,1,0,0,1,0,0,0,1,2,0,0,1,0,0,0,2,1,1,2,0.7401410309
0,2,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,2,0,2,0.2748271925
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2,1,0.662570618
0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0.6099953177
0,1,2,0,1,0,0,0,0,1,1,1,0,0,0,0,2,1,1,1,0.3664400523
0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,2,2,-0.1260244068
0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0.8019114347
0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0.6422826641
0,1,0,0,0,0,2,0,2,0,2,0,0,0,0,0,2,0,0,0,0.1634765622
0,0,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,2,0.8045561054
0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,2,1,0,0.7070128282
0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,2,2,1,0.5893219885
1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,1.0979379824
0,0,0,0,0,1,1,0,0,1,2,0,0,0,1,0,1,1,1,2,0.9766277746
0,1,2,0,0,1,0,0,1,1,0,1,0,0,1,1,2,1,1,2,0.7029435906
0,0,0,0,1,0,2,1,0,1,1,0,0,0,1,0,2,0,1,2,0.8988426319
0,0,0,1,1,1,0,0,1,2,0,0,0,1,1,0,1,0,2,1,0.8896949824
0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,2,1,1,0.3243421769
0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2,0.3635665637
0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,2,1,0,0,0.0006704869
1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0.7459151871
0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,0,0,0,1,1,0.1381467165
0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,2,0,0.4492458988
0,1,0,0,0,0,1,0,2,1,1,0,0,1,0,0,0,0,1,1,0.0097633328
0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,1,1,0,0.6794049141
0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,2,1,0,1,0.3847592742
0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,2,1,2,2,0.7022486689
1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0.1635080668
0,0,0,0,1,1,1,0,0,2,0,0,0,1,0,0,1,2,1,1,0.5778013508
0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0.5954240173
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0.3119257919
0,1,0,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0,2,0,0.3508019725
0,1,0,0,0,0,2,0,2,1,0,0,1,0,1,0,1,0,1,2,0.9348976845
0,1,0,0,0,1,1,0,1,0,2,0,0,0,1,1,0,0,1,1,0.5539293592
0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,2,1,0.7806211825
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2,1,0.6250981238
0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0.3299678698
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0.278161848
0,1,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,2,1,0,0.7036174176
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,1,0.4460349163
0,2,0,0,0,1,1,0,0,2,1,0,0,0,0,0,1,1,1,0,0.5996290777
0,1,0,1,0,1,1,0,2,1,0,0,0,0,1,0,0,2,1,1,0.6207929563
0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,2,2,0,1,0.9125458772
0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,1,1,0.3099430706
1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,2,1,2,0,0.2652654288
0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,2,1,0.3511238394
0,0,0,0,0,0,0,0,1,1,2,0,0,1,1,0,0,1,1,2,0.6600493058
0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0.02917865
0,2,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,2,0.7233448712
0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,2,0,2,2,0.6655462601
0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0.4632618517
0,1,0,0,0,0,1,0,2,2,2,0,0,0,0,0,1,1,1,2,0.8231216653
0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.3557716807
0,0,0,1,0,1,0,0,0,0,2,0,0,2,2,0,1,2,1,0,0.6881661933
1,2,0,0,0,0,1,0,1,2,0,0,1,0,1,0,2,1,1,1,0.222467556
0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,1,0,1,0.97935771
0,0,0,1,1,0,1,0,2,2,0,0,0,0,0,0,1,1,2,1,1.0195536083
0,0,1,0,1,0,0,0,0,2,1,0,1,0,0,0,2,1,0,0,0.4993713708
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,2,0.4495957234
1,1,0,0,1,0,0,0,1,2,0,1,0,2,0,0,1,0,1,0,1.0478203557
1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,2,1,0.4927538244
0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,1,1,1,0.4045892481
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,2,1.0942028083
1,0,0,0,0,1,2,0,0,1,0,0,0,1,1,0,1,0,1,0,0.6464578365
0,0,0,2,1,0,2,0,1,0,1,1,0,0,0,0,1,1,1,0,0.4856904629
0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,2,0.8850481185
0,0,0,0,0,1,1,1,1,2,2,1,0,0,1,0,2,0,1,0,0.7556144359
0,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0.6481321044
0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,1,1,2,0.9825515284
1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0.8935065556
0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0.699809701
0,0,0,1,0,0,1,0,2,1,1,0,0,0,1,0,2,0,0,2,0.4794438851
0,1,0,1,0,0,0,1,0,1,2,0,0,1,1,0,0,0,2,0,0.7348424056
0,2,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0.5077878595
0,0,1,0,0,0,0,1,0,2,2,0,1,1,0,1,1,2,2,1,0.7622132983
0,0,0,0,0,1,2,0,0,2,1,0,0,1,1,0,1,0,0,1,0.7883394565
0,1,0,0,0,0,2,0,1,0,0,1,0,1,0,0,1,0,0,2,-0.204387735
0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,1,1,1,0.7050643349
0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,1,2,1,1,0.4988938049
0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,2,0,0.2386281681
1,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1.0467201119
0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,2,1,1,0,0.7353374123
0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0.62694446
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0.8618116
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0.5199896156
0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,2,1,0.577743146
0,1,0,0,1,2,0,1,1,1,0,1,0,2,0,0,1,0,2,0,0.5059055108
0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,2,0.78030968
0,1,0,0,1,0,1,1,1,1,2,0,0,1,2,0,0,1,1,1,0.0945037787
0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,1,0.637675949
0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,1,0,2,1,0.4370837139
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.4867179884
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0.8498080652
0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0.4296014513
1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,2,0,-0.1262351659
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,2,0.4797524152
0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0.52677216
0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0.3686731175
0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,1,1,2,1,0.8026844777
1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0.3657006288
1,2,0,0,1,0,0,0,2,1,1,0,0,0,0,0,2,1,1,2,0.3291330539
0,1,0,1,0,0,1,1,2,1,1,0,1,0,1,0,2,0,2,1,0.9917877464
0,2,0,0,1,0,0,0,2,0,1,0,1,1,1,0,2,0,1,1,0.2410013344
1,2,0,0,0,0,1,0,2,1,1,0,0,1,1,0,1,2,1,2,0.703783479
0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,0.8304122042
1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0908632574
0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0.117584622
1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0.3590694075
0,2,0,1,0,2,0,0,0,2,2,0,0,0,0,0,1,0,1,1,0.3247231423
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,2,0.657425496
1,0,0,0,0,0,1,0,0,1,1,0,0,2,1,0,1,1,0,0,0.1447307248
0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0.3853522184
0,1,0,1,0,1,1,0,0,1,2,0,0,0,0,0,1,1,2,2,0.4212645029
0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0.6072863561
0,1,1,0,1,0,1,0,1,2,1,0,0,0,1,0,1,0,2,1,1.0415080909
0,0,0,0,1,0,1,0,0,1,2,0,1,1,1,0,2,1,0,1,0.3914854034
1,1,0,0,0,0,1,0,1,1,0,0,0,2,1,0,1,1,0,2,0.4422716816
0,1,0,0,0,0,1,0,2,1,0,0,0,1,0,0,1,0,2,0,0.2768010147
0,1,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,1,1,0.3741005047
0,2,0,1,1,0,1,0,0,2,0,0,1,0,1,0,0,1,1,1,0.1894076237
0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0.3614754484
0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,2,0.0952649319
1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1,1,0.4010404706
0,0,1,0,0,0,0,1,1,0,2,0,0,2,0,0,2,1,2,1,0.089014126
0,0,0,1,0,0,1,0,2,0,1,0,0,1,0,0,2,1,2,0,0.5731659271
0,0,0,0,1,1,2,1,1,0,0,0,0,0,1,0,1,0,2,2,0.2978231534
0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,2,0.8329777547
0,2,0,1,1,1,1,1,0,0,0,0,0,2,2,0,1,1,0,1,0.37630528
0,0,0,0,1,1,0,0,0,2,0,0,1,0,1,0,1,0,1,1,0.0393784331
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,0.7830801149
1,0,0,0,0,0,1,0,2,2,0,0,1,0,0,0,0,2,2,0,0.0964607757
0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0.0017973481
0,1,0,0,0,1,1,0,0,0,1,0,0,1,2,0,1,1,0,1,0.5803774326
1,0,0,0,1,0,1,1,0,0,2,0,0,1,0,0,0,2,1,1,0.2761023166
0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,1,1,1,0.3928761909
0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0.5662552488
0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,2,0.0275187192
0,2,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,2,2,1,0.7851607745
1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0.5983010286
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.5491129777
0,0,0,0,1,0,0,0,1,2,0,0,0,1,1,0,2,0,0,1,0.4904769048
0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0.2899717116
0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0.7307524581
0,1,0,0,0,0,0,0,0,2,1,0,1,1,1,0,1,0,1,0,0.3959801145
0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0.2793026639
0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0.8441998896
0,1,0,0,0,0,1,0,1,0,2,0,0,0,1,0,1,0,0,2,0.2750091927
1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,2,0.5701802741
0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,2,1,0.9250680507
0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,2,1,0.5629634034
1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,2,1,0,0.8686964104
1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,2,0.7506814353
0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,1,1,2,0.6348899992
0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,2,1,1,2,0.6867706546
0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,1,0.1473667969
0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0.1226907623
0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0.7947198928
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2,1,2,0.6165174635
0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,2,1,1,1,0.4007266988
1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0.9584054081
0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0.1273158431
0,1,0,0,1,0,1,1,0,2,0,0,0,0,0,0,1,1,0,1,0.9082476787
0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,1,0.2094694876
0,0,0,0,1,0,0,0,2,1,0,1,1,0,1,0,0,0,0,2,0.1981997321
1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,2,2,0.1538025913
1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,2,2,0.451893212
0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0.1850166958
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3418086532
0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0.0753511215
2,2,0,1,0,0,0,0,2,1,0,0,0,0,1,0,1,0,1,2,0.3436944673
2,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0.7077762725
0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,1,0,1,0.9019868845
0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,2,2,0,0.4198012366
0,1,0,0,0,0,0,0,1,2,1,0,0,0,1,1,0,1,2,1,0.5014409724
0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,2,0,1,1,0.4614324131
0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,2,2,1,1,0.5289639314
1,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0.6411959233
0,0,0,0,0,0,1,0,2,0,2,0,1,0,0,1,0,0,2,2,0.2736339683
0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0.6263738905
0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,0,2,1,1,1,0.3621697838
0,2,0,0,0,0,1,0,2,0,2,0,0,1,0,0,1,0,1,0,0.6873582504
0,1,0,0,1,1,0,0,1,2,1,0,0,1,1,0,1,0,2,1,0.9665823535
0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,1,1,1,0,0.5574076625
0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,2,1,2,0.6691323256
0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,2,1,1,0,0.8305762748
0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0.5071018653
0,2,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,1,0.8851894749
1,1,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,2,0,0.5533729582
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,2,2,0.3037635113
0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,2,0,2,1,0.9928200651
0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,2,1,1,0,0.9398214014
1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0.4288406742
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.3336075743
1,1,1,0,0,0,2,0,2,1,1,0,1,0,2,0,0,0,0,1,0.4602386715
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,-0.0028028145
0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,1,1.1440162703
0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,2,0,1,0.7575432423
0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0.5456651472
1,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,2,1,1,2,0.5415616708
0,2,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0.257208023
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0.6617591198
0,1,0,1,0,1,0,0,1,2,0,0,0,1,0,1,2,0,0,1,0.6727037803
0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,0,0,2,1,2,0.8146136293
0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,2,0,1,0.5011829919
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,1,1,0.3633877955
0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,1,0,1,0.6066103678
0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,1,0.3673576792
1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0.8351559692
